date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,delta_1,slope_7,slope_14,ratio14,pred_evento
2025-01-26,441.0,68.36,47.99,24.2,18000.0,610.0,63.0,38.0,90.0,,311.0,501.0,-733.0,103.29,27.53,0.13,1
2025-02-01,445.0,70.53,40.51,20.5,18000.0,611.0,63.0,38.0,100.0,,312.0,501.0,-100.0,36.89,27.29,0.01,0
2025-02-02,441.0,68.36,47.99,24.2,18000.0,610.0,63.0,38.0,90.0,,311.0,501.0,100.0,16.61,29.42,0.17,2
2025-02-03,26.0,4.0,98.0,24.2,18000.0,1137.0,96.0,116.0,40.0,150.0,286.0,372.0,454.0,39.32,39.54,1.2,2
2025-02-13,446.0,69.13,47.96,24.2,18000.0,614.0,63.0,38.5,120.0,,301.0,501.0,-445.0,-6.96,36.96,0.25,1
2025-03-03,445.0,68.98,60.02,24.2,18000.0,603.0,115.6,20.0,200.0,150.0,278.0,372.0,256.0,-29.71,42.42,0.52,2
2025-03-05,764.0,118.0,55.99,24.2,14800.0,565.0,127.0,25.0,200.0,150.0,334.0,372.0,623.0,121.54,63.85,1.39,0
2025-03-13,917.0,142.0,51.99,24.2,18000.0,553.0,127.0,25.0,200.0,150.0,334.0,372.0,174.0,181.18,76.35,3.34,2
2025-04-03,614.0,95.23,52.03,24.2,18000.0,594.0,118.0,21.0,200.0,150.0,300.0,372.0,-630.0,121.11,64.09,1.97,2
2025-04-13,764.0,118.0,55.99,24.2,14800.0,565.0,127.0,25.0,200.0,150.0,334.0,372.0,456.0,105.18,71.91,1.29,0
2025-05-03,679.0,105.28,52.01,24.2,18000.0,583.0,121.1,22.0,200.0,150.0,310.0,372.0,-321.0,88.0,65.7,0.91,2
2025-05-31,764.0,118.0,55.99,24.2,14800.0,534.0,128.0,25.0,180.0,150.0,287.0,372.0,321.0,37.61,65.4,1.37,0
2025-06-03,778.0,120.6,51.97,24.2,18000.0,566.0,126.0,24.0,270.0,150.0,333.0,372.0,-116.0,-20.04,57.51,1.2,0
2025-06-22,764.0,118.0,55.99,24.2,14800.0,534.0,128.0,25.0,180.0,150.0,287.0,372.0,116.0,5.64,76.9,0.1,0
2025-06-27,660.0,104.2,61.98,24.2,14800.0,534.0,128.0,24.0,160.0,150.0,288.0,372.0,0.0,56.18,71.44,1.05,0
2025-07-04,917.0,142.0,51.99,24.2,14800.0,553.0,127.0,25.0,200.0,150.0,334.0,372.0,174.0,41.57,63.76,1.55,2
2025-07-27,660.0,104.2,61.98,24.2,14800.0,534.0,128.0,,160.0,150.0,,372.0,-174.0,50.96,49.29,1.05,0
2025-08-25,696.0,108.0,55.98,24.2,14800.0,513.0,128.0,25.0,160.0,150.0,288.0,372.0,-155.0,-2.11,41.46,0.21,0
2025-09-16,696.0,108.0,55.98,24.2,14800.0,513.0,128.0,25.0,160.0,150.0,288.0,372.0,0.0,-15.25,17.74,0.84,0
2025-10-03,805.0,125.0,52.03,24.2,18000.0,552.0,127.0,24.0,270.0,150.0,333.0,372.0,97.0,-29.04,2.04,0.51,0
2025-10-14,696.0,108.0,55.98,24.2,14800.0,513.0,128.0,25.0,160.0,150.0,288.0,372.0,-97.0,-38.71,1.62,-0.09,0
2025-12-02,444.0,68.82,47.95,24.2,18000.0,614.0,63.0,38.3,110.0,,299.0,501.0,-728.0,-120.86,-13.18,-0.55,1
2025-12-08,660.0,102.3,62.0,24.2,14800.0,513.0,128.0,25.0,160.0,150.0,288.0,372.0,884.0,-51.89,-18.84,0.36,2
2025-02-08,283.0,2.26,79.99,24.0,11500.0,320.0,60.0,46.0,150.0,,308.0,482.0,,,,,0
2025-04-04,100.0,29.2,80.0,24.0,14200.0,,,,2900.0,50.0,,0.0,-914.0,,,,1
2025-04-15,196.0,32.5,75.98,24.0,14200.0,,,,2900.0,50.0,,0.0,316.0,-299.0,,,1
2025-04-21,145.0,1.16,89.98,24.0,11500.0,713.0,55.0,41.0,160.0,,287.0,0.0,631.0,41.5,,,0
2025-04-23,280.0,2.24,80.01,24.0,11500.0,643.0,57.0,44.0,200.0,,310.0,482.0,-46.0,92.1,92.1,,0
2025-05-04,149.0,22.56,70.0,24.0,14200.0,,,,2900.0,50.0,,0.0,-903.0,-35.6,-35.6,,1
2025-06-06,280.0,2.24,80.01,24.0,11500.0,643.0,57.0,44.0,200.0,,310.0,482.0,903.0,19.36,19.36,,0
2025-06-22,280.0,2.24,80.01,24.0,11500.0,643.0,57.0,44.0,200.0,,310.0,482.0,0.0,104.43,40.64,,0
2025-07-27,280.0,2.24,80.01,24.0,11500.0,643.0,57.0,,200.0,,,482.0,0.0,59.39,47.87,,0
2025-08-25,283.0,2.26,79.99,24.0,11500.0,320.0,60.0,46.0,150.0,,308.0,482.0,13.0,28.71,49.64,,0
2025-09-27,282.0,2.26,79.99,24.0,11500.0,324.0,60.0,47.0,150.0,,314.0,482.0,-5.0,66.29,48.13,,0
2025-10-14,282.0,2.26,79.99,24.0,11500.0,324.0,60.0,47.0,150.0,,314.0,482.0,0.0,98.64,45.4,,0
2025-11-09,282.0,2.26,79.99,24.0,11500.0,324.0,60.0,47.0,150.0,,314.0,482.0,0.0,1.71,42.26,,0
2015-03-06,425.0,59.0,46.0,16.6,,,,,150.0,,,,,,,,0
2015-03-29,440.0,59.0,46.01,16.6,,,,,180.0,,,,28.0,,,,0
2015-04-01,432.0,59.0,46.0,16.6,,,,,185.0,,,,-15.0,6.5,,,0
2015-04-09,381.0,59.0,52.01,16.6,,,,,190.0,,,,-6.0,0.6,,,0
2015-04-24,425.0,59.0,46.0,16.6,,,,,150.0,,,,-7.0,-2.1,-2.1,,0
2015-06-10,382.0,59.0,51.95,16.6,,,,,170.0,,,,8.0,-1.43,-1.43,,0
2015-06-16,416.0,59.0,45.97,16.6,,,,,150.0,,,,-25.0,-3.71,-3.71,,0
2015-06-25,422.0,59.0,45.97,16.6,,,,,200.0,,,,11.0,-5.75,-3.44,,0
2015-08-08,421.0,59.0,46.03,16.6,,,,,200.0,,,,-1.0,-3.68,-3.15,,0
2015-08-12,285.0,59.0,51.94,16.6,,,,,175.0,,,,-187.0,-22.54,-13.03,,1
2015-08-22,374.0,59.0,52.05,16.6,,,,,200.0,,,,187.0,-14.82,-9.33,,0
2015-08-31,373.0,59.0,52.06,16.6,,,,,200.0,,,,-2.0,-7.82,-6.91,,0
2015-10-09,379.0,59.0,51.96,16.6,,,,,200.0,,,,11.0,1.82,-4.86,,0
2015-11-10,381.0,59.0,52.01,16.6,,,,,180.0,,,,5.0,8.64,-3.29,,0
2015-11-25,280.0,59.0,51.97,16.6,,,,,180.0,,,,-211.0,-6.43,-8.35,-0.26,1
2015-12-01,450.0,59.0,46.04,16.6,,,,,180.0,,,,251.0,12.32,-4.41,0.02,2
2015-12-19,292.0,59.0,52.05,16.6,,,,,180.0,,,,-225.0,-21.68,-7.49,-0.24,0
2016-01-26,292.0,59.0,52.05,16.6,,,,,170.0,,,,0.0,-29.54,-9.92,-0.23,0
2016-01-30,268.0,59.0,55.99,16.6,,,,,170.0,,,,0.0,-31.57,-11.77,-0.23,0
2016-02-04,377.0,59.0,56.01,16.6,,,,,150.0,,,,248.0,0.57,-5.49,0.08,2
2016-02-09,257.0,59.0,64.01,16.6,,,,,200.0,,,,-143.0,15.68,-4.39,-0.07,0
2016-03-01,291.0,59.0,52.06,16.6,,,,,170.0,,,,-107.0,-7.96,-5.74,-0.22,0
2016-03-26,101.0,59.0,74.94,16.6,,,,,120.0,,,,-204.0,-18.46,-12.19,-0.48,1
2016-03-31,299.0,59.0,65.03,16.6,,,,,150.0,,,,452.0,2.71,-10.23,0.44,2
2016-04-08,182.0,59.0,63.96,16.6,,,,,200.0,,,,-350.0,-22.39,-13.25,-0.35,1
2016-04-25,365.0,59.0,55.97,16.6,,,,,190.0,,,,324.0,-9.07,-5.88,0.07,1
2016-04-30,380.0,59.0,56.02,16.6,,,,,190.0,,,,35.0,35.57,2.63,0.1,2
2016-05-03,258.0,59.0,55.97,16.6,,,,,200.0,,,,-278.0,29.75,3.04,-0.26,1
2016-05-10,276.0,59.0,64.02,16.6,,,,,190.0,,,,181.0,32.61,2.57,0.32,0
2016-07-11,276.0,59.0,64.06,16.6,,,,,190.0,,,,1.0,0.71,9.6,-0.08,0
2016-07-28,62.0,59.0,79.93,16.6,,,,,140.0,,,,-459.0,-28.82,-3.61,-0.49,1
2016-07-29,94.0,59.0,63.85,16.6,,,,,180.0,,,,-49.0,-94.11,-16.91,-0.57,1
2016-08-05,346.0,59.0,59.95,16.6,,,,,210.0,,,,604.0,-39.64,-11.41,0.42,2
2016-08-18,236.0,59.0,63.97,16.6,,,,,200.0,,,,-209.0,-3.82,-4.83,-0.24,0
2016-12-13,126.0,59.0,64.1,16.6,,,,,180.0,,,,-304.0,-32.82,-10.76,-0.51,1
2016-12-28,211.0,59.0,71.94,16.6,,,,,45.0,,,,401.0,15.39,-7.17,0.24,0
2017-01-11,116.0,59.0,85.96,16.6,19700.0,1096.0,52.0,29.0,140.0,,,352.0,74.0,72.21,-8.82,1.05,0
2017-01-19,127.0,59.0,76.08,16.6,19700.0,824.0,47.0,55.0,110.0,,,0.0,-295.0,29.79,-5.87,-0.38,1
