name_,date,prueba_de_produccion_petróleo_a_24_horas_bbld,prueba_de_producción_agua_a_24_horas_bbld,prueba_pozooil_24__prueba_pozowater_24,prueba_de_producción_gas_a_24_horas_mcfd,bsw_pct,gravedad_api_del_petroleo,salinidad_ppm_pu,presion_de_intake_psi,frecuencia_bomba_hz,amperaje_bomba_amp,presion_de_tubing_psi,presion_de_casing_psi,tipo_de_bomba,temperatura_de_la_bomba_deg_f,etapas_de_la_bomba,campo,delta_1,delta_3,slope_7,slope_14,evento_hibrido,Unnamed: 23,regimen_id,qtot_lo,qtot_hi,gas_hi,hz_hi,pint_lo,qtot_lo_p,qtot_hi_p,gas_hi_p,hz_hi_p,pint_lo_p,qtot_lo_eff,qtot_hi_eff,gas_hi_eff,hz_hi_eff,pint_lo_eff,env_q,env_gate,slope7_mean,slope7_std,d1_p,Qt_prev14,ratio14,confirm,enough,fuera_inst,alarma_instantanea,persist,persist_ref,pred_evento
SCHAE-375UI,2020-05-08,202.0,2.0,204.0,31.62,0.98,19.3,4000.0,240.0,56.0,15.0,72.0,,D460N,257.0,244.0,SACHA SUR,45.0,46.0,-3.96,-2.48,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,215.0,-0.05,1,1,0,0,0,0,0
SCHAE-375UI,2020-05-22,208.0,2.0,210.0,32.24,0.95,19.3,4000.0,238.0,56.0,15.0,78.0,,D460N,258.0,244.0,SACHA SUR,6.0,0.0,-0.39,-1.86,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,215.0,-0.02,0,1,0,0,0,0,0
SCHAE-375UI,2020-06-19,208.0,2.0,210.0,32.24,0.95,19.3,4000.0,238.0,56.0,15.0,78.0,,D460N,258.0,244.0,SACHA SUR,0.0,51.0,3.5,-1.21,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,215.0,-0.02,0,1,0,0,0,0,0
SCHAE-375UI,2020-07-05,208.0,2.0,210.0,32.24,0.95,19.3,4000.0,224.0,56.0,16.0,66.0,,D460N,261.0,244.0,SACHA SUR,0.0,6.0,7.39,-0.65,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,212.0,-0.01,0,1,0,0,0,0,0
SCHAE-375UI,2020-07-09,204.0,2.0,206.0,31.62,0.97,19.3,4000.0,222.0,56.0,15.0,70.0,,D460N,256.0,244.0,SACHA SUR,-4.0,-4.0,3.43,-0.25,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,210.0,-0.02,0,1,0,0,0,0,0
SCHAE-375UI,2020-07-11,191.0,2.0,193.0,30.38,1.04,19.3,4000.0,227.0,56.0,14.0,40.0,,D460N,255.0,244.0,SACHA SUR,-13.0,-17.0,3.79,-0.34,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,206.0,-0.06,0,1,1,0,0,0,0
SCHAE-375UI,2020-07-22,204.0,2.0,206.0,31.62,0.97,19.3,4000.0,240.0,56.0,15.0,72.0,,D460N,257.0,244.0,SACHA SUR,13.0,-4.0,-1.14,0.2,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,212.0,-0.03,0,1,0,0,0,0,0
SCHAE-375UI,2020-08-10,196.0,2.0,198.0,30.38,1.01,19.3,4000.0,231.0,56.0,14.0,80.0,,D460N,256.0,244.0,SACHA SUR,-8.0,-8.0,-2.18,0.4,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,208.0,-0.05,0,1,0,0,0,0,0
SCHAE-375UI,2020-08-26,202.0,2.0,204.0,31.31,0.98,19.3,4000.0,228.0,56.0,15.0,70.0,,D460N,257.0,244.0,SACHA SUR,6.0,11.0,-1.5,0.78,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,207.0,-0.01,0,1,0,0,0,0,0
SCHAE-375UI,2020-09-18,191.0,2.0,193.0,30.38,1.04,19.3,4000.0,227.0,56.0,14.0,40.0,,D460N,255.0,244.0,SACHA SUR,-11.0,-13.0,-1.79,0.96,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,210.0,-0.08,0,1,1,0,0,0,0
SCHAE-375UI,2020-10-04,208.0,2.0,210.0,32.24,0.95,19.3,4000.0,224.0,56.0,16.0,66.0,,D460N,261.0,244.0,SACHA SUR,17.0,12.0,0.36,1.71,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,210.0,0.0,0,1,0,0,0,0,0
SCHAE-375UI,2020-10-07,204.0,2.0,206.0,31.62,0.97,19.3,4000.0,236.0,56.0,15.0,72.0,,D460N,257.0,244.0,SACHA SUR,-4.0,2.0,1.5,0.62,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,158.0,0.3,1,1,0,0,0,0,0
SCHAE-375UI,2020-10-11,155.0,2.0,157.0,24.03,1.27,19.3,4000.0,236.0,57.0,16.0,90.0,,D460N,257.0,244.0,SACHA SUR,-49.0,-36.0,-4.46,-0.36,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,210.0,-0.25,1,1,1,1,0,0,1
SCHAE-375UI,2020-10-20,191.0,2.0,193.0,30.38,1.04,19.3,4000.0,227.0,56.0,14.0,40.0,,D460N,255.0,244.0,SACHA SUR,36.0,-17.0,-3.43,-1.76,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,159.0,0.21,1,1,1,1,1,1,2
SCHAE-375UI,2020-11-08,202.0,2.0,204.0,31.31,0.98,19.3,4000.0,228.0,56.0,15.0,70.0,,D460N,257.0,244.0,SACHA SUR,11.0,-2.0,-1.89,-1.52,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,204.0,0.0,0,1,0,0,0,0,0
SCHAE-375UI,2020-11-24,155.0,2.0,157.0,24.02,1.27,19.3,4000.0,236.0,57.0,16.0,90.0,,D460N,257.0,244.0,SACHA SUR,-47.0,0.0,-4.75,-2.42,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,210.0,-0.25,1,1,1,1,0,0,1
SCHAE-375UI,2020-12-08,202.0,2.0,204.0,31.31,0.98,19.3,4000.0,228.0,56.0,15.0,70.0,,D460N,257.0,244.0,SACHA SUR,47.0,11.0,-2.46,-1.74,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,210.0,-0.03,1,1,0,0,0,0,0
SCHAE-375UI,2020-12-09,196.0,2.0,198.0,30.38,1.01,19.3,4000.0,231.0,56.0,14.0,80.0,,D460N,256.0,244.0,SACHA SUR,-6.0,-6.0,1.21,-1.21,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,1,0,4.3,21.55,39.4,210.0,-0.06,0,1,0,0,0,0,0
SCHAE-375UI,2020-12-18,157.0,2.0,159.0,24.34,1.26,19.3,4000.0,241.0,57.4,15.5,90.0,,D460N,257.0,244.0,SACHA SUR,-39.0,2.0,0.57,-1.87,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,206.0,-0.23,0,1,1,0,0,0,0
SCHAE-375UI,2021-01-08,244.0,16.0,260.0,37.88,6.15,19.3,17000.0,392.0,47.2,28.0,30.0,,SF900,259.0,372.0,SACHA SUR,101.0,56.0,5.43,0.13,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,193.0,0.35,1,1,1,1,0,0,2
SCHAE-375UI,2021-01-25,158.0,2.0,160.0,24.49,1.25,19.3,4000.0,232.0,56.1,15.2,90.0,,D460N,255.0,244.0,SACHA SUR,-100.0,-38.0,1.04,-0.59,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,206.0,-0.22,1,1,1,1,1,1,1
SCHAE-375UI,2021-02-23,152.0,2.0,154.0,23.56,1.3,19.3,4000.0,232.0,55.6,14.0,80.0,,D460N,257.0,244.0,SACHA SUR,-6.0,-5.0,-1.25,-1.54,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,198.0,-0.22,0,1,1,0,0,0,0
SCHAE-375UI,2021-03-01,157.0,2.0,159.0,24.34,1.26,19.3,4000.0,241.0,57.4,15.5,90.0,,D460N,257.0,244.0,SACHA SUR,5.0,-101.0,-7.93,-1.96,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,204.0,-0.22,0,1,1,0,0,0,0
SCHAE-375UI,2021-03-27,154.0,2.0,156.0,23.56,1.28,19.3,4000.0,232.0,55.6,14.0,80.0,,D460N,257.0,244.0,SACHA SUR,-3.0,-4.0,-8.29,-2.63,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,193.0,-0.19,0,1,1,0,0,0,0
SCHAE-375UI,2021-04-20,153.0,1.0,154.0,23.72,0.65,19.3,4000.0,269.0,56.1,15.0,100.0,,D460N,255.0,244.0,SACHA SUR,-2.0,0.0,-8.0,-2.64,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,210.0,-0.27,0,1,1,0,0,0,0
SCHAE-375UI,2021-05-05,153.0,1.0,154.0,23.72,0.65,19.3,4000.0,269.0,56.1,15.0,100.0,,D460N,255.0,244.0,SACHA SUR,0.0,-5.0,-11.71,-2.53,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,206.0,-0.25,0,1,1,0,0,0,0
SCHAE-375UI,2021-05-18,153.0,1.0,154.0,23.72,0.65,19.3,4000.0,269.0,56.1,15.0,100.0,,D460N,255.0,244.0,SACHA SUR,0.0,-2.0,-0.82,-3.8,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,157.0,-0.02,0,1,1,0,0,0,0
SCHAE-375UI,2021-05-23,109.0,1.0,110.0,16.9,0.91,19.3,4000.0,271.0,55.1,12.0,120.0,,D460N,254.0,244.0,SACHA SUR,-44.0,-44.0,-5.14,-5.14,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,193.0,-0.43,1,1,1,1,0,0,1
SCHAE-375UI,2021-06-15,101.0,1.0,102.0,15.66,0.98,19.3,4000.0,262.0,55.1,13.0,120.0,,D460N,253.0,244.0,SACHA SUR,-8.0,-52.0,-9.39,-5.97,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,204.0,-0.5,0,1,1,0,0,0,0
SCHAE-375UI,2021-06-26,101.0,1.0,102.0,15.66,0.98,19.3,4000.0,262.0,56.7,15.0,120.0,,D460N,255.0,244.0,SACHA SUR,0.0,-52.0,-11.07,-7.91,0,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,157.0,-0.35,0,1,1,0,0,0,0
SCHAE-375UI,2021-07-11,379.0,4.0,383.0,58.75,1.04,19.3,17800.0,361.0,57.5,28.0,130.0,,SF900,284.0,372.0,SACHA SUR,281.0,273.0,18.96,-0.02,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,204.0,0.88,1,1,1,1,0,0,2
SCHAE-375UI,2021-07-25,75.0,237.0,312.0,11.61,75.96,19.3,15000.0,450.0,45.5,26.0,20.0,150.0,SF900,242.0,372.0,SACHA SUR,-71.0,210.0,33.0,4.85,1,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,198.0,0.58,1,1,1,1,1,1,2
SCHAE-375UI,2021-07-26,74.0,112.0,186.0,11.47,60.21,19.3,15000.0,481.0,45.5,26.0,20.0,150.0,SF900,248.0,372.0,SACHA SUR,-126.0,84.0,27.89,4.33,1,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,159.0,0.17,1,1,1,1,1,0,1
SCHAE-375UI,2021-07-27,134.0,89.0,223.0,20.74,,19.3,15000.0,481.0,45.5,26.0,20.0,150.0,SF900,248.0,372.0,SACHA SUR,37.0,-160.0,25.61,8.08,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,260.0,-0.14,0,1,1,0,0,0,0
SCHAE-375UI,2021-07-28,160.0,50.0,210.0,24.74,23.81,19.3,9000.0,384.0,46.9,27.0,20.0,,SF900,249.0,372.0,SACHA SUR,-13.0,-102.0,13.18,8.33,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,160.0,0.31,1,1,1,1,0,0,2
SCHAE-375UI,2021-07-29,221.0,49.0,270.0,34.32,18.15,19.3,9000.0,358.0,47.2,28.0,20.0,,SF900,250.0,372.0,SACHA SUR,60.0,84.0,2.46,9.87,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,154.0,0.75,1,1,1,1,1,1,2
SCHAE-375UI,2021-07-30,232.0,26.0,258.0,35.99,10.08,19.3,17000.0,358.0,47.2,28.0,20.0,,SF900,250.0,372.0,SACHA SUR,-12.0,35.0,-15.54,10.73,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,159.0,0.62,1,1,1,1,1,0,1
SCHAE-375UI,2021-08-04,153.0,2.0,155.0,23.72,1.29,19.3,4000.0,269.0,57.1,15.0,100.0,,D460N,255.0,244.0,SACHA SUR,-103.0,-55.0,-10.0,8.1,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,156.0,-0.01,1,1,1,1,1,1,1
SCHAE-375UI,2021-08-06,109.0,1.0,110.0,16.9,0.91,19.3,4000.0,271.0,55.1,12.0,120.0,,D460N,254.0,244.0,SACHA SUR,-45.0,-160.0,-11.29,4.13,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,154.0,-0.29,1,1,1,1,1,0,1
SCHAE-375UI,2021-08-13,219.0,24.0,243.0,33.95,9.88,19.3,17800.0,401.0,50.0,28.0,800.0,,SF900,265.0,372.0,SACHA SUR,133.0,-15.0,-9.11,4.16,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,154.0,0.58,1,1,1,1,1,1,2
SCHAE-375UI,2021-08-26,222.0,25.0,247.0,34.41,10.12,19.3,17800.0,401.0,50.0,28.0,800.0,,SF900,265.0,372.0,SACHA SUR,4.0,92.0,-3.25,3.91,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,154.0,0.6,1,1,1,1,1,0,2
SCHAE-375UI,2021-08-27,219.0,24.0,243.0,33.95,9.88,19.3,17800.0,401.0,50.0,28.0,800.0,,SF900,265.0,372.0,SACHA SUR,-4.0,133.0,-0.54,1.68,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,110.0,1.21,1,1,1,1,1,1,1
SCHAE-375UI,2021-09-03,152.0,2.0,154.0,23.56,1.3,19.3,4000.0,232.0,55.6,14.0,80.0,,D460N,257.0,244.0,SACHA SUR,-89.0,-89.0,0.04,-3.94,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,102.0,0.51,1,1,1,1,1,0,2
SCHAE-375UI,2021-09-09,241.0,2.0,243.0,37.29,0.82,19.3,17800.0,401.0,50.0,28.0,800.0,,SF900,265.0,372.0,SACHA SUR,89.0,-4.0,12.57,-7.24,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,102.0,1.38,1,1,1,1,1,1,2
SCHAE-375UI,2021-09-16,245.0,2.0,247.0,37.98,0.81,19.3,17800.0,459.0,51.0,28.0,80.0,,SF900,267.0,372.0,SACHA SUR,4.0,4.0,11.36,-1.79,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,383.0,-0.36,0,1,1,0,0,0,0
SCHAE-375UI,2021-09-21,220.0,2.0,222.0,34.1,0.9,19.3,17800.0,459.0,51.0,28.0,80.0,,SF900,267.0,372.0,SACHA SUR,-25.0,68.0,-2.25,1.21,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,312.0,-0.29,0,1,1,0,0,0,0
SCHAE-375UI,2021-09-24,245.0,2.0,247.0,37.98,0.81,19.3,17800.0,459.0,51.0,28.0,80.0,,SF900,267.0,372.0,SACHA SUR,25.0,4.0,1.82,1.16,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,186.0,0.33,1,1,1,1,0,0,2
SCHAE-375UI,2021-09-25,269.0,3.0,272.0,41.7,1.1,19.3,17800.0,442.0,53.0,28.6,120.0,,SF900,273.0,372.0,SACHA SUR,25.0,25.0,9.0,2.78,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,223.0,0.22,1,1,1,1,1,1,2
SCHAE-375UI,2021-10-12,380.0,4.0,384.0,58.9,1.04,19.3,17800.0,321.0,58.0,29.5,130.0,,SF900,295.0,372.0,SACHA SUR,112.0,162.0,26.71,6.96,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,210.0,0.83,1,1,1,1,1,0,2
SCHAE-375UI,2021-10-14,269.0,3.0,272.0,41.7,1.1,19.3,17800.0,442.0,53.0,28.6,120.0,,SF900,273.0,372.0,SACHA SUR,-112.0,25.0,14.68,9.15,1,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,270.0,0.01,1,1,1,1,1,1,1
SCHAE-375UI,2021-10-20,300.0,3.0,303.0,46.5,0.99,19.3,17800.0,327.0,56.5,27.0,148.0,,SF900,274.0,372.0,SACHA SUR,31.0,31.0,14.46,11.82,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,258.0,0.17,0,1,1,0,0,0,0
SCHAE-375UI,2021-10-21,349.0,4.0,353.0,54.1,1.13,19.3,17800.0,327.0,56.5,28.0,148.0,,SF900,293.0,372.0,SACHA SUR,50.0,-31.0,18.04,12.33,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,155.0,1.28,1,1,1,1,0,0,2
SCHAE-375UI,2021-10-28,379.0,4.0,383.0,58.75,1.04,19.3,17800.0,325.0,57.5,29.0,134.0,,SF900,294.0,372.0,SACHA SUR,30.0,111.0,17.46,11.33,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,110.0,2.48,1,1,1,1,1,1,2
SCHAE-375UI,2021-11-01,158.0,2.0,160.0,24.49,1.25,19.3,4000.0,232.0,56.1,15.2,90.0,,D460N,255.0,244.0,SACHA SUR,-223.0,-143.0,-9.18,7.16,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,243.0,-0.34,1,1,1,1,1,0,1
SCHAE-375UI,2021-11-11,380.0,4.0,384.0,58.9,1.04,19.3,17800.0,321.0,58.0,29.5,130.0,,SF900,295.0,372.0,SACHA SUR,224.0,31.0,-5.14,9.87,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,247.0,0.55,1,1,1,1,1,1,2
SCHAE-375UI,2021-11-24,380.0,4.0,384.0,58.9,1.04,19.3,17800.0,321.0,58.0,29.5,130.0,,SF900,295.0,372.0,SACHA SUR,0.0,1.0,10.89,11.86,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,243.0,0.58,1,1,1,1,1,0,2
SCHAE-375UI,2021-12-02,158.0,2.0,160.0,24.49,1.25,19.3,4000.0,232.0,56.1,15.2,90.0,,D460N,255.0,244.0,SACHA SUR,-224.0,0.0,-13.07,3.89,1,,SCHAE-375UI||D460N,197.4,210.0,32.71,56.8,224.0,206.0,391.0,61.23,61.0,227.0,197.4,210.0,32.71,56.8,224.0,0,0,4.3,21.55,39.4,154.0,0.04,1,1,1,1,1,1,1
SCHAE-375UI,2021-12-08,217.0,24.0,241.0,37.88,9.96,19.3,17800.0,392.0,47.2,28.0,30.0,,SF900,259.0,372.0,SACHA SUR,81.0,-143.0,-19.93,1.14,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,0,0,4.3,21.55,39.4,243.0,-0.01,1,1,1,1,1,0,1
SCHAE-375UI,2022-01-05,384.0,4.0,388.0,59.52,1.03,19.3,17800.0,308.0,57.8,35.0,280.0,,SF900,298.0,372.0,SACHA SUR,147.0,4.0,-1.68,2.74,2,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,1,0,4.3,21.55,39.4,247.0,0.57,1,1,0,0,0,0,0
SCHAE-375UI,2022-01-07,381.0,4.0,385.0,59.06,1.04,19.3,17800.0,271.0,57.0,35.0,180.0,,SF900,299.0,372.0,SACHA SUR,-3.0,225.0,19.29,2.8,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,1,0,4.3,21.55,39.4,222.0,0.73,1,1,0,0,0,0,0
SCHAE-375UI,2022-01-19,382.0,4.0,386.0,59.21,1.04,19.3,17800.0,289.0,58.0,31.0,150.0,,SF900,310.0,372.0,SACHA SUR,1.0,145.0,8.43,3.0,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,1,0,4.3,21.55,39.4,247.0,0.56,1,1,0,0,0,0,0
SCHAE-375UI,2022-02-16,384.0,4.0,388.0,59.52,1.03,19.3,17800.0,274.0,58.0,34.0,150.0,,SF900,328.0,372.0,SACHA SUR,2.0,0.0,21.71,3.47,0,,SCHAE-375UI||SF900,385.0,395.0,60.76,58.0,272.2,206.0,391.0,61.23,61.0,227.0,385.0,395.0,60.76,58.0,272.2,1,0,4.3,21.55,39.4,272.0,0.43,1,1,0,0,0,0,0
